Ticker,Start Date,End Date,Start Price,End Price,Percentage Increase
PEGA,2023-01-03,2023-03-31,34.49,48.34,40.17
FG,2023-04-03,2023-06-30,17.19,24.09,40.16
BLBD,2021-01-04,2021-03-31,17.86,25.03,40.15
DE,2021-01-04,2021-03-31,256.04,358.8,40.14
EOLS,2024-01-02,2024-03-28,9.99,14.0,40.14
SRV,2020-10-01,2020-12-31,10.36,14.52,40.14
NHTC,2021-01-04,2021-03-31,3.13,4.38,40.12
BRKL,2020-10-01,2020-12-31,7.28,10.19,40.11
SASR,2020-10-01,2020-12-31,19.57,27.42,40.11
BXC,2021-01-04,2021-03-31,27.97,39.19,40.11
SMMT,2020-10-01,2020-12-31,3.36,4.7,40.09
GDXD,2021-07-01,2021-09-30,195.8,274.3,40.09
NTNX,2022-07-01,2022-09-30,14.87,20.83,40.08
CCS,2021-01-04,2021-03-31,41.21,57.73,40.08
TNRSF,2022-01-03,2022-03-31,9.28,12.99,40.07
PLYM,2021-10-01,2021-12-31,20.49,28.7,40.06
SLB,2022-10-03,2022-12-30,36.76,51.48,40.06
BWMN,2023-01-03,2023-03-31,20.5,28.71,40.05
CHKEL,2022-07-01,2022-09-30,52.46,73.47,40.05
JFIN,2023-04-03,2023-06-30,3.09,4.33,40.05
PLSE,2024-04-01,2024-06-28,7.99,11.19,40.05
YETI,2022-10-03,2022-12-30,29.5,41.31,40.03
GFS,2021-10-28,2021-12-31,46.4,64.97,40.02
PNFP,2021-01-04,2021-03-31,60.97,85.37,40.02
KBR,2020-10-01,2020-12-31,21.29,29.81,40.01
HVT,2020-10-01,2020-12-31,15.28,21.39,40.01
PGY,2023-04-03,2023-06-30,12.0,16.8,40.0
FNMFO,2022-10-03,2022-12-30,5000.0,7000.0,40.0
SNOA,2024-04-01,2024-06-28,3.0,4.2,40.0
PBAJ,2022-07-01,2022-09-30,5.0,7.0,40.0
SVMB,2022-07-01,2022-09-30,25.0,35.0,40.0
GDTC,2023-10-02,2023-12-29,3.5,4.9,40.0
EVEX,2022-07-01,2022-09-30,6.6,9.24,40.0
ADD,2020-10-01,2020-12-31,20.0,28.0,40.0
SKYE,2023-04-03,2023-06-30,3.75,5.25,40.0
MIGI,2020-10-01,2020-12-31,9.0,12.6,40.0
LVLU,2022-04-01,2022-06-30,7.75,10.85,40.0
GRBK,2020-10-01,2020-12-31,16.4,22.96,40.0
PLRX,2023-01-03,2023-03-31,19.0,26.6,40.0
SHBI,2023-10-02,2023-12-29,9.87,13.81,40.0
VIGL,2022-10-03,2022-12-30,8.93,12.5,39.98
BYD,2021-01-04,2021-03-31,40.88,57.23,39.98
GLAE,2021-01-04,2021-03-31,50.01,70.0,39.97
SRTS,2022-01-03,2022-03-31,7.23,10.12,39.97
OSK,2021-01-04,2021-03-31,80.19,112.23,39.96
VITL,2023-10-02,2023-12-29,11.21,15.69,39.96
DBRG,2021-01-04,2021-03-31,18.41,25.77,39.96
FULT,2023-10-02,2023-12-29,11.52,16.12,39.96
BHR-PB,2021-01-04,2021-03-31,11.82,16.54,39.95
LUMN,2021-01-04,2021-03-31,8.42,11.78,39.95
MKTX,2023-10-02,2023-12-29,207.2,289.96,39.94
XPO,2020-10-01,2020-12-31,29.46,41.23,39.94
IHS,2023-01-03,2023-03-31,6.26,8.76,39.94
HES,2022-01-03,2022-03-31,74.16,103.78,39.93
GRIN,2022-07-01,2022-09-30,12.11,16.95,39.93
PFBX,2023-10-02,2023-12-29,11.73,16.41,39.92
CWEN-A,2023-10-02,2023-12-29,17.36,24.3,39.92
ATAT,2022-11-11,2022-12-30,12.5,17.48,39.91
CARV,2021-01-04,2021-03-31,6.49,9.08,39.91
BGS,2023-01-03,2023-03-31,10.13,14.17,39.9
KRUS,2023-04-03,2023-06-30,66.44,92.95,39.9
BBU,2023-10-02,2023-12-29,14.57,20.39,39.9
WBD,2020-10-01,2020-12-31,21.51,30.09,39.89
SHAK,2023-04-03,2023-06-30,55.56,77.72,39.88
NAAS,2022-04-01,2022-06-30,85.5,119.6,39.88
NSIT,2023-01-03,2023-03-31,102.2,142.96,39.88
ADIL,2021-01-04,2021-03-31,43.25,60.5,39.88
CDTX,2022-07-01,2022-09-30,8.98,12.56,39.87
GNE,2023-01-03,2023-03-31,9.62,13.46,39.86
HDSN,2022-01-03,2022-03-31,4.44,6.21,39.86
OPBK,2021-01-04,2021-03-31,6.51,9.1,39.86
HI,2020-10-01,2020-12-31,26.36,36.86,39.85
